id,feature_id,feature_name,product_type,product_version,is_directory,section,parent_feature_id,nf_support_map,applicable_nf,feature_type,definition,application_scenario,system_impact,restrictions,spec,standards,first_release_version,config_required,customer_value,has_overview
UDG:GWFD-110137,GWFD-110137,SA-Remote Connectivity,UDG,20.15.2,false,年费增值包-业务感知解决方案增值包,GWFD-110130,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=_,SGW-U、PGW-U、UPF,config_enable,SA-Remote Connectivity是指 UDG 支持对Remote Connectivity报文进行业务感知，判断访问内容，感知业务，对不同业务进行不同的计费和动作处理。,结合报表功能可以观察现网远程连接类协议的流量，根据报表分析结果采取合适的计费和控制策略。,"当在 UDG 上开启SA-Remote Connectivity特性后， 由于匹配到规则的用户业务流的所有报文都需要进行报文的业务感知，因此系统处理负荷将增加，报文转发性能和吞吐量将下降。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。",SA-Remote Connectivity特性依赖于Remote Connectivity协议识别，Remote Connectivity协议的应用类型非常多，而且不断有新的应用类型出现和更新，所以需要定期更新SA识别特征库以支持新的Remote Connectivity协议类型的识别。,本特性无特殊规格。,,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 结合报表功能可以观察现网远程连接类协议的流量，根据报表分析结果采取合适的计费和控制策略。 |
| 用户 | 享受更优质的服务。 |",yes
UDG:GWFD-110138,GWFD-110138,SA-Network Storage,UDG,20.15.2,false,年费增值包-业务感知解决方案增值包,GWFD-110130,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=_,SGW-U、PGW-U、UPF,config_enable,SA-Network Storage是指 UDG 支持对Network Storage报文进行业务感知，判断访问内容，感知业务，对不同业务进行不同的计费和动作处理。,结合报表功能可以观察现网网络存储类软件的流量，针对报表分析结果采用一定的策略控制。,"当在 UDG 上开启SA-Network Storage特性后， 由于匹配到规则的用户业务流的所有报文都需要进行报文的业务感知，因此系统处理负荷将增加，报文转发性能和吞吐量将下降。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。",SA-Network Storage特性依赖于Network Storage协议识别，Network Storage协议的应用类型非常多，而且不断有新的应用类型出现和更新，所以需要定期更新SA识别特征库以支持新的Network Storage协议类型的识别。,本特性无特殊规格。,,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 结合报表功能可以观察现网网络存储类软件的流量，针对报表分析结果采用一定的策略控制。 |
| 用户 | 享受更优质的服务。 |",yes
UDG:GWFD-110139,GWFD-110139,SA-Tunneling,UDG,20.15.2,false,年费增值包-业务感知解决方案增值包,GWFD-110130,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=_,SGW-U、PGW-U、UPF,config_enable,SA-Tunneling是指 UDG 支持对Tunneling报文进行业务感知，判断访问内容，感知业务，对不同业务进行不同的计费和动作处理。,本特性结合报表可以观察现网隧道类协议的流量，根据报表分析结果采取合适的计费和控制策略。,"当在 UDG 上开启SA-Tunneling特性后， 由于匹配到规则的用户业务流的所有报文都需要进行报文的业务感知，因此系统处理负荷将增加，报文转发性能和吞吐量将下降。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。",本特性无应用限制。,本特性无特殊规格。,,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 结合报表可以观察现网隧道类协议的流量，根据报表分析结果采取合适的计费和控制策略。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-110140,GWFD-110140,SA-Stock,UDG,20.15.2,false,年费增值包-业务感知解决方案增值包,GWFD-110130,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=_,SGW-U、PGW-U、UPF,config_enable,SA-Stock是指 UDG 支持对Stock报文进行业务感知，判断访问内容，感知业务，对不同业务进行不同的计费和动作处理。,结合报表功能可以观察现网炒股类软件的流量，根据报表分析结果采取合适的计费和控制策略。,"当在 UDG 上开启SA-Stock特性后， 由于匹配到规则的用户业务流的所有报文都需要进行报文的业务感知，因此系统处理负荷将增加，报文转发性能和吞吐量将下降。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。",SA-Stock特性依赖于Stock协议识别，Stock协议的应用类型非常多而且不断有新的应用类型出现和更新，需要定期更新SA识别特征库以支持新的Stock协议类型的识别。,本特性无特殊规格。,,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 结合报表功能可以观察现网炒股类软件的流量，根据报表分析结果采取合适的计费和控制策略。 |
| 用户 | 享受更优质的服务。 |",yes
UDG:GWFD-110141,GWFD-110141,SA-Database,UDG,20.15.2,false,年费增值包-业务感知解决方案增值包,GWFD-110130,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=_,SGW-U、PGW-U、UPF,config_enable,SA-Database是指 UDG 支持对Database报文进行业务感知，判断访问内容，感知业务，对不同业务进行不同的计费和动作处理。,本特性结合报表功能可以观察现网数据库类软件的流量，针对报表分析结果采用一定的策略控制。,"当在 UDG 上开启SA-Database特性后， 由于匹配到规则的用户业务流的所有报文都需要进行报文的业务感知，因此系统处理负荷将增加，报文转发性能和吞吐量将下降。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。",本特性无应用限制。,本特性无特殊规格。,,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 结合报表功能可以观察现网数据库类软件的流量，针对报表分析结果采用一定的策略控制。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-110142,GWFD-110142,SA-QUIC,UDG,20.15.2,false,年费增值包-业务感知解决方案增值包,GWFD-110130,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=_,SGW-U、PGW-U、UPF,config_enable,SA-QUIC是指 UDG 支持对QUIC(Quick UDP Internet Connection)报文进行业务感知，基于SNI进行匹配和控制处理，判断访问内容，感知业务，对不同业务进行不同的计费和动作处理。,"与TCP协议相比，UDP更为轻量，QUIC协议提供了与TCP相同的可靠性之外，还在安全、性能方面有特别的增强。
- 安全：更强的安全保障，通过QUIC Crypto算法E2E加密和鉴权，有效防止网络中间设备出于性能提升等目的去干预QUIC报文传输。换言之，传统基于TCP协议的各类插入包头信元或封装报文的代理功能都将失效。
- 传输性能：更低的时延，通过优化的握手机制和连接保持机制，能够实现0-RTT连接。同时，多路传输和包级FEC机制的引入，使得QUIC在网络传输状况不佳的条件下，相比传统基于TCP协议传输有超过30%的性能提升。","当在 UDG 上开启SA-QUIC特性后， 由于匹配到规则的用户业务流的所有报文都需要进行报文的业务感知，因此系统处理负荷将增加，报文转发性能和吞吐量将下降。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。","- SA-QUIC特性依赖于QUIC协议识别，QUIC协议的应用类型非常多，而且不断有新的应用类型出现和更新，所以需要定期更新SA识别特征库以支持新的QUIC协议类型的识别。
- 明文QUIC协议首包分片场景，不支持解析。",本特性无特殊规格。,,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 基于报表功能可以观察现网QUIC报文流量，根据报表分析结果采取合适的计费和控制策略。 |
| 用户 | 享受更优质的服务。 |",yes
UDG:GWFD-110143,GWFD-110143,Tethering用户识别,UDG,20.15.2,false,年费增值包-业务感知解决方案增值包,GWFD-110130,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=_,,,,,,,,,,,,no_docs
UDG:GWFD-110144,GWFD-110144,Tethering接入终端策略控制,UDG,20.15.2,false,年费增值包-业务感知解决方案增值包,GWFD-110130,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=_,,,,,,,,,,,,no_docs
UDG:GWFD-110200,GWFD-110200,HTTPS/HTTP2.0业务识别,UDG,20.15.2,true,年费增值包-业务感知解决方案增值包,,GGSN(2G&3G)=目录,,,,,,,,,,,,no_docs
UDG:GWFD-110201,GWFD-110201,HTTP2.0 Host识别,UDG,20.15.2,false,年费增值包-业务感知解决方案增值包,GWFD-110200,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=M,PGW-U、UPF,config_enable,HTTP2.0 Host识别包括两种场景： - UDG支持识别HTTPS（Hypertext Transfer Protocol over Secure Socket Layer）协议承载的业务，通过解析TLS/SSL层获取SNI（Server Name Indication）或证书的内容，进行Host匹配，根据匹配结果进行计费和业务控制。 - UDG支持识别HTTP1.x升级到HTTP2.0的明文业务，通过对HTTP1.x消息的识别来对HTTP2.0的业务进行计费和控制。,UDG 的HTTP2.0 Host识别特性的应用场景，如 [表1](#ZH-CN_CONCEPT_0124082586__tab10) 所示。,"启用该特性会对报文进行解析和识别，因此会增大系统资源消耗，具体需要根据话务模型和实施的业务特性来评估。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。","- HTTP2.0 Host识别只支持基于流级的内容计费、带宽控制和门控功能。
- TLS加密的HTTPS Host识别仅支持目的端口号为443的报文。
- 证书中可能携带通配符，当前host匹配只支持证书开头有一个*的情况，对于中间和结尾有*的不支持。",本特性无特殊规格。,IETF RFC2818; IETF RFC2459; IETF RFC7540,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | - HTTPS属于加密协议，传统的方法不能识别HTTPS业务类型。<br>UDG<br>支持HTTPS业务的识别，扩大设备业务识别范围，运营商可以对HTTPS业务进行计费与业务控制。针对一个IP对应多个证书的情况，<br>UDG<br>可以通过对HTTPS的解析进行进一步区分用户业务类型。<br>- 可以对HTTP1.x升级到HTTP2.0的明文业务进行基于Host级别的计费和策略控制。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-110202,GWFD-110202,HTTP2.0协议回落,UDG,20.15.2,false,年费增值包-业务感知解决方案增值包,GWFD-110200,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=M,PGW-U、UPF,config_enable,当用户发起HTTP2.0业务请求时，如果系统没有HTTP2.0明文识别能力，则需进行HTTP2.0协议回落处理，以保证用户业务不中断。HTTP2.0协议回落是指 UDG 支持HTTP2.0回落到HTTP1.x，进而基于HTTP1.x进行SA识别和解析，匹配并执行计费和业务策略。,"UDG 的HTTP2.0协议回落特性主要针对由HTTP1.x发起的向HTTP2.0明文升级的场景，且满足以下条件之一。
- 运营商部署的网关设备不支持HTTP2.0 Host识别功能。
- 网关设备需要与周边网元配合，共同完成业务部署，周边网元设备不支持HTTP2.0 Host识别功能。","启用该特性需要对报文进行解析，识别HTTP2.0业务类型，因此会增大系统资源消耗，具体需要根据话务模型和实施的业务特性来评估。

具体下降程度需要根据话务模型和实施的业务特性来评估。请联系华为技术支持获取服务。",本特性无应用限制。,本特性无特殊规格。,3GPP 29.244; 3GPP 23.214; IETF 7540,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | 当系统没有对HTTP2.0明文识别能力时，系统仍然按照HTTP1.x进行计费和业务控制，从而保证用户业务不中断。 |
| 用户 | 保证用户业务不中断。 |",yes
UDG:GWFD-110203,GWFD-110203,HTTPS业务地址识别,UDG,20.15.2,false,年费增值包-业务感知解决方案增值包,GWFD-110200,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=M,PGW-U、UPF,config_enable,HTTPS业务地址识别是指 UDG 支持对HTTPS（Hypertext Transfer Protocol over Secure Socket Layer）协议承载的业务进行感知、识别业务类型，并对指定的HTTPS业务进行计费与策略控制。 业务套餐一般基于协议类型进行规划，而实际用户访问的Host、ServerIP数量较多，需要 UDG 支持自动将域名、ServerIP与协议相对应，以提升网络的自发管理能力。,UDG HTTPS业务地址识别特性的应用方案及对应场景如 [表1](#ZH-CN_CONCEPT_0124082595__table_024E5119) 所示。,"启用该特性需要对DNS报文进行解析，获取HTTPS业务类型与IP地址映射关系，并根据IP地址识别特定的HTTPS业务；或者对SSL协议进行识别，通过对扩展字段的解析识别特定的HTTPS业务类型，因此会增大系统资源消耗，具体需要根据话务模型和实施的业务特性来评估。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。",由于网络中可能存在欺诈业务，建议部署该特性时指定自动学习的用户号段范围，否则可能导致 UDG 学习到欺诈的特征，从而影响业务识别的准确性。,本特性无特殊规格。,,20.3.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | - HTTPS属于加密协议，传统的方法不能识别HTTPS业务类型。UDG支持HTTPS业务的识别，扩大设备业务识别范围，运营商可以对HTTPS业务进行计费与策略控制。<br>- 运营商推出的一些业务套餐包中会涉及HTTPS类的业务，例如用户通过HTTPS登录www.example.com，UDG支持HTTPS业务的识别可以提高业务套餐包的控制精度，提升用户满意度。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-110250,GWFD-110250,HTTPS/HTTP3.0业务识别,UDG,20.15.2,true,年费增值包-业务感知解决方案增值包,,GGSN(2G&3G)=目录,,,,,,,,,,,,no_docs
UDG:GWFD-110251,GWFD-110251,HTTP3.0 Host识别,UDG,20.15.2,false,年费增值包-业务感知解决方案增值包,GWFD-110250,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=M,PGW-U、UPF,config_enable,UDG 支持识别HTTP3.0（Hypertext Transfer Protocol over QUIC）协议承载的业务，通过识别应用类型进行计费和业务控制。,当需要对HTTP3.0协议中报文进行差异化计费或业务控制时，则需开启此特性。,"启用该特性会对报文进行解析和识别，因此会增大系统资源消耗，具体需要根据话务模型和实施的业务特性来评估。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。","- HTTP3.0 Host识别只支持基于流级的内容计费、带宽控制和门控功能。
- 关键特征不在HTTP3.0首包的场景，不支持识别和解析。",本特性无特殊规格。,IETF RFC2818; IETF RFC2459; IETF RFC7540; IETF RFC9114,20.10.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | HTTP3.0属于加密协议，传统的方法不能识别HTTP业务类型。<br>UDG<br>支持HTTP3.0业务的识别，扩大设备业务识别范围，运营商可以对HTTP3.0业务进行计费与业务控制。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-110252,GWFD-110252,HTTP3.0 Host解析,UDG,20.15.2,false,年费增值包-业务感知解决方案增值包,GWFD-110250,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=M,PGW-U、UPF,config_enable,UDG 支持识别HTTP3.0（Hypertext Transfer Protocol over QUIC）协议承载的业务，获取SNI（Server Name Indication）或证书的内容后进行Host匹配，根据匹配结果进行计费和业务控制。,当需要对HTTP3.0协议中报文进行差异化计费或业务控制时，则需开启此特性。,"启用该特性会对报文进行解析和识别，因此会增大系统资源消耗，具体需要根据话务模型和实施的业务特性来评估。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。","- HTTP3.0 Host分析只支持基于流级的内容计费、带宽控制和门控功能。
- 关键特征不在HTTP3.0首包的场景，不支持识别和解析。",本特性无特殊规格。,IETF RFC2818; IETF RFC2459; IETF RFC7540; IETF RFC9114,20.10.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | HTTP3.0属于加密协议，传统的方法不能识别HTTP3.0业务类型。<br>UDG<br>支持HTTP3.0扩大的业务解析功能与范围。运营商可以对HTTP3.0业务进行计费与业务控制，可以通过对HTTP3.0的分析进行进一步区分用户业务类型。 |
| 用户 | 用户不感知该特性。 |",yes
UDG:GWFD-110260,GWFD-110260,协议头增强,UDG,20.15.2,true,年费增值包-PCC解决方案增值包,,GGSN(2G&3G)=目录,,,,,,,,,,,,no_docs
UDG:GWFD-110261,GWFD-110261,HTTP头增强,UDG,20.15.2,false,年费增值包-PCC解决方案增值包,GWFD-110260,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=_,PGW-U、UPF,config_enable,HTTP头增强指对HTTP报文头的内容做增强处理，将 [用户信息](#ZH-CN_CONCEPT_0162736942__table72434169445) （如APN、IMEI等）中的一个或多个信息添加到HTTP报文头，并传递给Web Server，运营商和服务提供商可基于这些信息灵活开展业务和实施控制，例如业务认证、广告宣传、业务推广和账户管理与查询。,"由于Web Server通常部署在数据通信网络中，因此在未开启HTTP头增强特性时，Web Server无法得知用户的相关信息，运营商无法对用户的业务访问进行控制。而当在 UDG 上开启HTTP头增强特性后，用户的相关信息（如APN、IMEI等）中的一个或多个信息就可以由 UDG 添加到HTTP报文头中传递给Web Server，从而很好的满足了运营商针对用户做业务访问认证的需求。
除了可以支持业务访问认证外，如果运营商或服务提供商的Web Server需要根据用户的属性信息，向用户返回个性化管理与查询页面以及计费结算，HTTP头增强特性也可以很好的满足该业务需求。","当在 UDG 上开启HTTP头增强特性后，由于匹配到头增强动作的用户所有报文， UDG 都需要对其进行报文的解析和HTTP头增强处理，因此系统处理负荷将增加，报文转发性能和吞吐量将下降。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。","- 当用户访问的业务命中头增强规则时，如果整机没有通过[**ADD L7FILTER**](../../../../OM参考/命令/UDG MML命令/用户面服务管理/业务匹配策略/业务过滤器管理/七层规则管理/七层过滤器/增加七层过滤器（ADD L7FILTER）_82837397.md)配置METHODTYPE，则只支持对默认METHODTYPE（GET、POST、CONNECT）的业务进行头增强，如果配置了METHODTYPE，则分为以下两种情况：
    - 当软参[BIT316 控制对特殊method是否开启SA信息增强解析功能](../../../../OM参考/软件参数/UDG软件参数/用户面软件参数/软件参数/业务感知管理/BIT316 控制对特殊method是否开启SA信息增强解析功能_92835648.md)的值为0时，只支持对默认的和配置的METHODTYPE业务进行头增强。
    - 当软参[BIT316 控制对特殊method是否开启SA信息增强解析功能](../../../../OM参考/软件参数/UDG软件参数/用户面软件参数/软件参数/业务感知管理/BIT316 控制对特殊method是否开启SA信息增强解析功能_92835648.md)的值为1时，支持对默认的、配置的和其他特殊METHODTYPE业务进行头增强。
- 由于IPv6报文不支持中间路由器分片，所以对IPv6报文进行HTTP头增强时需要限制头增强插入字段的长度。建议设置TCP MSS ≤ PMTU - IPv6首部（40字节）- TCP首部（20字节）- 头增强字段的长度。头增强插入字段过长，导致报文长度超过PMTU值将导致IPv6业务无法访问。
- 如果网络设备的MTU设置过小，用户数据报文到达UDG前被分片，UDG不对分片报文进行头增强处理。
- HTTP头域分片的请求报文不支持头增强功能。
- 网络中同时部署外置PCEF与内置PCEF的场景下，若采用外置PCEF计费，则内置PCEF上不建议部署HTTP头增强特性。HTTP头增强插入的信息改变了报文长度，导致用户在外置PCEF上计费有误差。建议将头增强特性和计费特性部署在同一个网元上，或者在内置PCEF上计费，在外置PCEF上部署头增强。
- 本特性只支持HTTP1.x协议，不支持HTTP2.0协议。
- 本特性不支持加密场景基于host的计费和控制。
- 本特性不支持对HTTPS协议报文的处理。
- HTTP头增强最多支持插入3个拼接字段，每个拼接字段最多支持4个参数拼接。","| 规格名称 | 规格指标 |
| --- | --- |
| 支持配置的Header Enrichment动作个数（整机） | 100 |",3GPP 23.214; 3GPP 29.244; IETF 2616,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | - 对用户业务进行认证，只允许签约用户访问专有业务。<br>- 联合服务提供商进行广告宣传、业务推广等，从而获得相关收益。 |
| 用户 | - 接收个性化业务内容，享受专有服务。<br>- 使用实时便捷的账户管理与查询功能。 |",yes
UDG:GWFD-110262,GWFD-110262,RTSP头增强,UDG,20.15.2,false,年费增值包-PCC解决方案增值包,GWFD-110260,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=_,PGW-U、UPF,config_enable,RTSP（Real Time Streaming Protocol）头增强指对RTSP报文头的内容做增强处理，将 [用户信息](#ZH-CN_CONCEPT_0162388776__table72434169445) （如APN、IMEI等）中的一个或多个信息添加到RTSP报文头，并传递给流媒体服务器Streaming Server，运营商和服务提供商可基于这些信息灵活开展业务和实施控制，例如业务认证、广告宣传、业务推广和账户管理与查询。,"由于Streaming Server通常部署在数据通信网络中，因此在未开启RTSP头增强特性时，Streaming Server无法得知用户的相关信息，运营商无法对用户的业务访问进行控制。而当在 UDG 上开启RTSP头增强特性后，用户的相关信息（如APN、IMEI等）中的一个或多个信息就可以由 UDG 添加到RTSP报文头中传递给Streaming Server，从而很好的满足了运营商针对用户做业务访问认证的需求。
除了可以支持业务访问认证外，如果运营商或服务提供商的Streaming Server需要根据用户的属性信息，向用户返回个性化管理与查询页面以及计费结算，RTSP头增强特性也可以很好的满足该业务需求。","当在 UDG 上开启RTSP头增强特性后，由于匹配到头增强动作的用户所有报文， UDG 都需要对其进行报文的解析和RTSP头增强处理，因此系统处理负荷将增加，报文转发性能和吞吐量将下降。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。","- 由于IPv6报文不支持中间路由器分片，所以对IPv6报文进行RTSP头增强时需要限制头增强插入字段的长度。建议设置TCP MSS ≤ PMTU - IPv6首部（40字节）- TCP首部（20字节）- 头增强字段的长度。头增强插入字段过长，导致报文长度超过PMTU值将导致IPv6业务无法访问。
- 如果网络设备的MTU设置过小，用户数据报文到达 UDG 前被分片， UDG 不对分片报文进行头增强处理。
- RTSP头域分片的请求报文不支持头增强功能。
- 网络中同时部署外置PCEF与内置PCEF的场景下，若采用外置PCEF计费，则内置PCEF上不建议部署RTSP头增强特性。RTSP头增强插入的信息改变了报文长度，导致用户在外置PCEF上计费有误差。建议将头增强特性和计费特性部署在同一个网元上，或者在内置PCEF上计费，在外置PCEF上部署头增强。
- 用户所访问的流媒体服务器使用的协议是RTSP over HTTP时， UDG 不支持对这类报文进行头增强处理。
- RTSP头增强最多支持插入3个拼接字段，每个拼接字段最多支持4个参数拼接。","| 规格名称 | 规格指标 |
| --- | --- |
| 支持配置的Header Enrichment动作个数（整机） | 100 |",,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | - 对用户业务进行认证，只允许签约用户访问专有业务。<br>- 联合服务提供商进行广告宣传、业务推广等，从而获得相关收益。 |
| 用户 | - 接收个性化业务内容，享受专有服务。<br>- 使用实时便捷的账户管理与查询功能。 |",yes
UDG:GWFD-110263,GWFD-110263,HTTPS头增强,UDG,20.15.2,false,年费增值包-PCC解决方案增值包,GWFD-110260,GGSN(2G&3G)=E; S/PGW-U(4G)=E; S/PGW-U(5G NSA)=E; UPF(5G)=E; NB-IoT=_,PGW-U、UPF,config_enable,随着互联网的快速发展，人们更注重数据传输的安全性，因此，基于安全的HTTPS协议逐渐成为互联网的主流协议。为适应主流的HTTPS协议， UDG 支持HTTPS头增强功能。HTTPS头增强指对HTTPS报文头的内容做增强处理，将 [用户信息](#ZH-CN_CONCEPT_0167112727__table72434169445) （如APN、IMEI等）中的一个或多个信息添加到HTTPS报文头并传递给Web Server，运营商和服务提供商可基于这些信息灵活开展业务和实施控制，例如业务认证、广告宣传、业务推广和账户管理与查询。,"由于Web Server通常部署在数据通信网络中，因此在未开启HTTPS头增强特性时，Web Server无法得知用户的相关信息，运营商无法对用户的业务访问进行控制。而当在 UDG 上开启HTTPS头增强特性后，用户的相关信息（如APN、IMEI等）中的一个或多个信息就可以由 UDG 添加到HTTPS报文头中传递给Web Server，从而很好的满足了运营商针对用户做业务访问认证的需求。
除了可以支持业务访问认证外，如果运营商或服务提供商的Web Server需要根据用户的属性信息，向用户返回个性化管理与查询页面以及计费结算，HTTPS头增强特性也可以很好的满足该业务需求。","当在 UDG 上开启HTTPS头增强特性后，由于匹配到头增强动作的用户所有报文， UDG 都需要对其进行报文的解析和HTTPS头增强处理，因此系统处理负荷将增加，报文转发性能和吞吐量将下降。

详细性能影响需要基于流量模型进行评估，请联系华为技术支持获取服务。","- 由于IPv6报文不支持中间路由器分片，所以对IPv6报文进行HTTPS头增强时需要限制头增强插入字段的长度。建议设置TCP MSS ≤ PMTU - IPv6首部（40字节）- TCP首部（20字节）- 头增强字段的长度。头增强插入字段过长，导致报文长度超过PMTU值将导致IPv6业务无法访问。
- HTTPS的Client Hello报文分片场景下不支持头增强功能。
- 网络中同时部署外置PCEF与内置PCEF的场景下，若采用外置PCEF计费，则内置PCEF上不建议部署HTTPS头增强特性。HTTPS头增强插入的信息改变了报文长度，导致用户在外置PCEF上计费有误差。建议将头增强特性和计费特性部署在同一个网元上，或者在内置PCEF上计费，在外置PCEF上部署头增强。
- 本特性只支持TLS1.0/1.1/1.2/1.3协议。","| 规格名称 | 规格指标 |
| --- | --- |
| 支持配置的Header Enrichment动作个数（整机） | 100 |",IETF 5246,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | - 对用户业务进行认证，只允许签约用户访问专有业务。<br>- 联合服务提供商进行广告宣传、业务推广等，从而获得相关收益。 |
| 用户 | - 接收个性化业务内容，享受专有服务。<br>- 使用实时便捷的账户管理与查询功能。 |",yes
UDG:GWFD-110280,GWFD-110280,智能重定向,UDG,20.15.2,true,年费增值包-PCC解决方案增值包,,GGSN(2G&3G)=目录,,,,,,,,,,,,no_docs
UDG:GWFD-110281,GWFD-110281,用户Portal,UDG,20.15.2,false,年费增值包-PCC解决方案增值包,GWFD-110280,GGSN(2G&3G)=M; S/PGW-U(4G)=M; S/PGW-U(5G NSA)=M; UPF(5G)=M; NB-IoT=_,PGW-U、UPF,config_enable,用户Portal即个人门户网站，其功能是对用户的信息进行管理，包括业务的订购管理、账户管理、费用管理。 UDG 支持在终端上线后被自动重定向到个人门户网站，然后通过个人门户网站访问各种业务。,"典型应用场景如 [图1](#ZH-CN_CONCEPT_0166655000__fig968925012193) 所示。
**图1** 典型应用场景
<br>
![](GWFD-110281 用户Portal特性概述_66655000.assets/zh-cn_image_0194137539.png)",需要进行SA处理，并基于SA结果将用户重定向到个人门户网站，系统吞吐量将下降。,用户Portal功能要求终端浏览器支持HTTP/WAP重定向。,"| 规格名称 | 规格指标 |
| --- | --- |
| 支持的IP Farm个数（整机） | 64 |
| 每个IP Farm中支持的IP地址个数（整机） | 512 |",IETF 1945; IETF 2616; IETF -,20.0.0,true,"| 受益方 | 受益描述 |
| --- | --- |
| 运营商 | - 向用户推送广告等页面，增加广告收入。<br>- IP Farm内支持多个IP之间的轮选，意味着多个服务器提供多种“Portal”页面，即业务的多样性扩展。 |
| 用户 | - 了解业务信息。<br>- 自主选择业务。 |",yes
