id,feature_id,feature_name,product_type,product_version,is_directory,section,parent_feature_id,nf_support_map,applicable_nf,feature_type,definition,application_scenario,system_impact,restrictions,spec,standards,first_release_version,config_required,customer_value,has_overview
UNC:WSFD-104508,WSFD-104508,SCTP,UNC,20.15.2,false,组网演进基本包,WSFD-104500,,GGSN、PGW-C,config_enable,SCTP（Stream Control Transmission Protocol）是IETF RFC2960制定的面向连接的基于不可靠传输业务协议（如IP）之上的可靠的数据包传输协议。SCTP对TCP的缺陷进行了完善，使得信令传输具有更高的可靠性和更优的实时性。 GGSN/PGW-C支持SCTP功能，用于承载某些应用消息，如Diameter应用消息。,当用户希望通过SCTP协议来增强网络、组网的可靠性和安全性时，可以使用该特性。,本特性对系统无影响。,"应用本特性有以下限制：

- 仅在Gy接口、Gx接口支持应用SCTP功能，且要求OCS、PCRF、DRA支持SCTP传输协议。
- GGSN/PGW-C与同一个OCS/PCRF/DRA对接时，不能同时选择TCP和SCTP两种传输协议。","| 规格名称 | 规格指标 |
| --- | --- |
| 每个端点最多支持的IPv4或IPv6地址数 | 2 个 |
| 各偶联的最大输入流数（MIS） | 1 个 |
| 各偶联的最大输出流数（MOS） | 1 个 |
| 每个Gx接口可建立的最大偶联数 | 20 个 |
| 每个Gy接口可建立的最大偶联数 | 20 个 |",IETF 2960; IETF 3309,20.3.0,true,运营商 提高运营商网络的可靠性。 用户 用户不感知该特性。,yes
UNC:WSFD-104509,WSFD-104509,SGSN的黑白名单,UNC,20.15.2,false,组网演进基本包,WSFD-104500,,GGSN、SGW-C、PGW-C,config_enable,本特性是指在GGSN/SGW-C/PGW-C上设定一个IP地址范围，禁止或允许该IP地址范围内的SGSN/MME/SGW-C接入，从而控制用户的接入。,"当以下场景需要对SGSN/MME/SGW-C进行接入控制时，在可以部署该特性。
- 提供差异化服务。
- 控制用户漫游。
- SGSN/MME/SGW-C故障或者割接等运维场景。",本特性对系统无影响。,黑名单和白名单不能同时配置，只能选择一种类型的名单对SGSN/MME/SGW-C进行接入控制。,本特性无特殊规格。,3GPP 23.060; 3GPP 29.060,20.5.0,true,运营商 可以通过控制用户激活时使用的SGSN/MME/SGW-C的接入，限定用户的业务使用，提供差异化服务或者控制用户漫游。 用户 用户不感知该特性。,yes
UNC:WSFD-104510,WSFD-104510,LTE与5G SA网络间重选,UNC,20.15.2,false,组网演进基本包,WSFD-104500,,MME、SGW-C、PGW-C、AMF、SMF,config_enable,- LTE到5G SA网络的重选 UE移动出LTE覆盖区进入5G无线的覆盖区域，执行小区重选，发起移动注册更新流程，驻留在5G小区。 - 5G SA网络到LTE的重选 UE移动出5G无线覆盖区进入LTE的覆盖区域，执行小区重选，发起TAU（跟踪区更新）流程，驻留在LTE小区。,5G用户在LTE网络和5G网络间进行重选时，为了保障业务连续性，需要开通本特性。,本特性对系统无影响。,"- 本特性不支持无PDU Session的LTE与5G网络间互操作。
- 本特性不支持5G NB-IoT用户的LTE与5G网络间互操作。
- 本特性不支持Non-IP PDN， Etherent /Unstructured PDU Session Type的LTE与5G网络间互操作。
- 本特性不支持无N26接口的LTE与5G网络间互操作。",本特性无特殊规格。,3GPP 23.502,20.0.0,true,运营商 - 保护LTE运营商的已有投资，充分发挥两个网络的性能，同时提供更丰富的业务体验。<br>- 实现LTE网络到5G网络的平滑演进。 用户 保证用户LTE和5G网络间重选时的业务连续性。,yes
UNC:WSFD-104511,WSFD-104511,LTE与5G SA网络间切换,UNC,20.15.2,false,组网演进基本包,WSFD-104500,,MME、SGW-C、PGW-C、AMF、SMF,config_enable,本特性支持用户在5G网络和EPS网络间的切换，使得用户可以在5G和4G网络之间切换，保持业务连续性。 - LTE到5G SA网络的切换 5G无线与LTE共存的情况下，UE在LTE网络进行业务，当UE移动到5G无线网络覆盖范围等情况下，eNodeB可能会触发UE切换到5G无线网络，以便为UE提供更好的服务。 - 5G SA到LTE网络的切换 5G无线与LTE共存的情况下，UE在5G无线网络进行业务，当LTE网络的覆盖（信号）优于5G无线网络时，5G (R)AN会触发UE切换到LTE网络。,5G用户在LTE网络和5G网络间进行切换时，为了保障业务连续性，需要开通本特性。,本特性对系统无影响。,"- 本特性不支持无PDU Session的LTE与5G网络间互操作。
- 本特性不支持5G NB-IoT用户的LTE与5G网络间互操作。
- 本特性不支持Non-IP PDN， Etherent /Unstructured PDU Session Type的LTE与5G网络间互操作。
- 本特性不支持无N26接口的LTE与5G网络间互操作。",本特性无特殊规格。,3GPP 23.502,20.0.0,true,运营商 - 保护LTE运营商的已有投资，充分发挥两个网络的性能，同时提供更丰富的业务体验。<br>- 实现LTE网络到5G网络的平滑演进。 用户 保证用户LTE和5G网络间切换时的业务连续性。,yes
UNC:WSFD-104512,WSFD-104512,跨区域移动性管理,UNC,20.15.2,false,组网演进基本包,WSFD-104500,,SMF,config_enable,UE进行跨区域移动时，当UE新所在区域超出了原来UPF的服务范围，此时需要在接入的SMF和原UPF之间插入能够为当前服务区域提供服务的I-UPF（Intermediate UPF），以保证用户业务的连续性。,本特性提供跨区域用户业务的连续性。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,3GPP 23.501; 3GPP 29.244,20.3.2,true,运营商 运营商可以支持用户在不同区域之间的移动的业务的连续性，提升运营商竞争力。 用户 保证用户在不同区域之间移动时业务的连续性，提升用户体验。,yes
UNC:WSFD-104600,WSFD-104600,NSA(Opt.3)用户面选择,UNC,20.15.2,true,组网演进基本包,,,,,,,,,,,,,,no_docs
UNC:WSFD-104601,WSFD-104601,支持基于终端能力选择用户面,UNC,20.15.2,false,组网演进基本包,WSFD-104600,,MME,config_enable,本特性是指 UNC 支持为NSA用户选择到支持DCNR（Dual connectivity with New Radio）的高速S-GW、P-GW。,本特性适用于NSA Option3/3a/3x组网场景，为NSA用户选择支持DCNR的高速S-GW、P-GW。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,,20.3.0,true,运营商 为NSA用户选择高带宽用户面，提供高带宽业务。 用户 享受高带宽无线接入业务。,yes
UNC:WSFD-104602,WSFD-104602,NSA用户业务连续性保障,UNC,20.15.2,false,组网演进基本包,WSFD-104600,,SGSN、MME,config_enable,本特性是指 UNC 支持NSA用户在2/3G PDP激活选择GGSN时，优先选择到支持DCNR的高速GGSN，从而保证NSA用户从GU网络覆盖区域移动到LTE或NR网络覆盖区域时，始终锚定在高速网关上。,该特性适用于NSA Option3/3a/3x组网与2/3G组网共存场景，当NSA用户在LTE或NR网络覆盖不到的区域从GU网络接入并激活PDP时，为这些用户优先选择到高速GGSN。,本特性对系统无影响。,本特性要求GGSN和P-GW共建（同一套设备内），否则后续切换流程会失败。,本特性无特殊规格。,,20.3.0,true,运营商 保障NSA用户业务连续性。 用户 提升用户体验。,yes
UNC:WSFD-105000,WSFD-105000,网络QoS管理基本功能,UNC,20.15.2,true,网络QoS管理基本包,,,,,,,,,,,,,,no_docs
UNC:WSFD-105001,WSFD-105001,QoS覆盖,UNC,20.15.2,false,网络QoS管理基本包,WSFD-105000,,SGSN,config_enable,QoS覆盖是将指定用户签约的QoS速率改写成特定值，在HLR向SGSN插入签约数据时，SGSN根据定义的QoS转换规则把Rel5或者Rel99版本的QoS数据转换为Rel7版本的QoS。,SGSN、GGSN、RNC、UE等网元支持Rel7格式的QoS，但是HLR只支持Rel5或者更早版本的QoS，通过QoS转换特性可以在不升级HLR的情况下使用HSPA+功能。,本特性对系统无影响。,SGSN、GGSN、RNC、UE都必须支持Rel7版本的QoS。,本特性无特殊规格。,3GPP 24.008 v10.5.0; 3GPP 25.413 v10.7.0; 3GPP 29.060 v10.4.0; 3GPP 29.002 V7.8.0,20.3.0,true,运营商 - 为用户提供更高带宽的上行和下行数据业务，提高业务的竞争力。<br>- 不升级低版本的HLR就可以使用HSPA+特性，降低用户的投资。 用户 能够使用高速的无线接入。,yes
UNC:WSFD-105002,WSFD-105002,漫游用户QoS限制,UNC,20.15.2,false,网络QoS管理基本包,WSFD-105000,,SGSN,config_enable,漫游用户QoS限制特性根据用户IMSI和用户所属HLR的HLR号码对用户属地进行识别，并对不同用户属地的用户设置不同的QoS优先级，以合理利用资源，优先保证本网本地用户的业务体验。用户属地包括外网、本网，本网进一步区分为本网本地和本网异地。其中，漫游用户指外网用户和本网异地用户。,"建议在如下地区开通该特性：
- 本地用户业务受到漫游用户冲击，体验下降的地区。
- 需要对不同属地用户进行差异化QoS管理的地区。",本特性对系统无影响。,"- 在QoS协商模式为“网络侧控制QoS模式”的场景下，该特性不可用。
- 如果VIP用户无法通过IMSI号段或用户归属地进行区分，则VIP用户的QoS无法得到保证。
- 只有在签约数据中心接口为Gr时，才能获取HLR号码，并通过HLR号码来细分本网本地用户或本网异地用户。当签约数据中心接口为S6d时，由于无法获取HLR号码，不能对本网用户进一步细分。",本特性无特殊规格。,,20.3.0,true,运营商 合理利用资源，优先保证本地用户的用户体验。 用户 本地用户体验得到保证。,yes
UNC:WSFD-105003,WSFD-105003,区域漫游限制,UNC,20.15.2,false,网络QoS管理基本包,WSFD-105000,,AMF,business_policy,区域漫游限制是指 UNC 支持根据用户签约或者本地配置的移动性接入限制信息判断是否允许用户在当前位置注册到5G核心网的功能。 UNC 按以下两种策略实施区域漫游限制： - 根据用户接入和移动签约数据中的“禁止区域（Forbidden Area）”信息控制用户的接入。 - AMF针对指定的区域在本地配置用户接入的策略，然后基于策略控制用户的接入。,运营商希望针对指定的区域，限制指定的用户接入或者禁止接入。,本特性对系统无影响。,"- AMF本地配置的禁止区域发生变化时，仅针对新注册用户生效，对于已注册到本AMF的存量用户不生效。
- 区域漫游限制功能对于紧急注册不生效。
- 优先检查签约数据中的“禁止区域（Forbidden Area）”信息，再匹配AMF本地配置的策略。
- 签约数据中的“禁止区域（Forbidden Area）”信息对于漫游用户不生效。",本特性无特殊规格。,3GPP 23.501; 3GPP 23.502; 3GPP 29.503; 3GPP 29.518,20.3.2,true,运营商 满足运营商基于区域的差异化运营。 用户 无。,yes
UNC:WSFD-105004,WSFD-105004,逻辑接口DSCP配置,UNC,20.15.2,false,网络QoS管理基本包,WSFD-105000,,SGSN、MME、GGSN、SGW-C、PGW-C、AMF、SMF、NRF,config_enable,为了进行精细化QoS控制， UNC 需要对不同QoS的数据流进行分类，根据分类信息为不同类别的传输报文选择不同的转发行为。IP报文头中的DSCP（Differentiated Services Code Point，区分服务编码点）可以用来携带报文的分类信息。 逻辑接口DSCP配置特性是指UNC在组网的时候针对不同的逻辑接口可设置不同的DSCP值。,通过调整DSCP值改变不同接口上IP报文的优先级，提高数据传输可靠性。,DSCP值的选取影响IP层的数据调度优先级控制，需端到端综合考虑。,本特性无应用限制。,本特性无特殊规格。,3GPP 23.002; RFC 2474,20.0.0,true,运营商 灵活优化不同接口的IP层承载业务的优先级，提高数据传输可靠性。 用户 为用户提供高可靠性的、优化的服务。,yes
UNC:WSFD-105006,WSFD-105006,服务区域限制,UNC,20.15.2,false,网络QoS管理基本包,WSFD-105000,,AMF,config_enable,服务区域限制，AMF根据用户签约、AMF本地配置或PCF下发的服务限制区域，识别UE是否在业务允许区域内，如果UE不处于允许区域，UE可以发起注册流程，但是不支持发起会话和其他业务（普通的数据业务）。服务区限制对于紧急呼叫、高优先级业务不做限制。,运营商希望针对指定的区域，差异化用户的服务和体验，可以开启本特性。,本特性对系统无影响。,"- 本特性尚未支持漫游用户。
- SMF暂不支持服务区域限制功能。","| 规格名称 | 规格指标 |
| --- | --- |
| UE最大可保存的服务限制区域的TAI个数 | 16 |",3GPP 23.501; 3GPP 23.502; 3GPP 29.571; 3GPP 38.413; 3GPP 29.502; 3GPP 29.503; 3GPP 29.507; 3GPP 29.518,20.5.0,true,运营商 限制终端在指定区域的业务可用性，满足运营商基于区域的差异化运营。 用户 满足用户在不同区域内的差异化用户服务和体验。,yes
UNC:WSFD-105007,WSFD-105007,5G QoS到4G QoS灵活映射,UNC,20.15.2,false,网络QoS管理基本包,WSFD-105000,,SMF,config_enable,当PCF下发5G QoS参数，而eNodeB不支持某些5QI或大带宽（MFBR/GFBR/Session-AMBR）参数时，UNC可以将5G QoS参数灵活映射成4G QoS参数，以保证用户的业务连续性。,当PCF下发5G QoS参数，而eNodeB不支持某些5QI或大带宽（MFBR/GFBR/Session-AMBR）参数的场景。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,3GPP 24.501; 3GPP 29.512; 3GPP 24.008; 3GPP 29.274; 3GPP 38.413; 3GPP 23.501,20.9.0,true,运营商 保证业务连续性。 用户 用户业务无中断，有良好的用户体验。,yes
UNC:WSFD-105100,WSFD-105100,网络QoS管理增强,UNC,20.15.2,true,网络QoS管理基本包,,,,,,,,,,,,,,no_docs
UNC:WSFD-105101,WSFD-105101,PFC（仅用于Gb 模式）,UNC,20.15.2,false,网络QoS管理基本包,WSFD-105100,,SGSN,config_enable,PFC（Packet Flow Context）是指通过为同一用户的多个 QoS 相近的 PDP 分配相同的PFI（Packet Flow Identifier），实现数据流的捆绑传送。,当 无线资源 不足，不能保证高优先级用户的无线传输带宽时，建议开启PFC功能，实现数据流的捆绑传送，来提高用户业务体验。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,3GPP 23.060; 3GPP 48.018,20.3.0,true,运营商 PFC级别上实现流控等QoS机制，方便运营商对同一<br>MS<br>的不同QoS类别的<br>PDP上下文<br>区分处理。 用户 保证良好的业务质量，提升用户业务体验。,yes
UNC:WSFD-105102,WSFD-105102,提供会话类QoS等级业务承载,UNC,20.15.2,false,网络QoS管理基本包,WSFD-105100,,SGSN,config_enable,提供会话类QoS（Quality of Service）等级业务承载，是指在用户数据传输时，SGSN通过接入控制、队列管理、QoS映射等手段使用户享受到有保证的实时的会话类业务的功能。,随着Internet技术的快速发展，会话类QoS承载的VOIP、视频电话、视频会议等基于IP网络的会话业务逐步成为通信发展的热点。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,3GPP 23.060 v10.6.0; 3GPP 23.107 v10.2.0,20.3.0,true,运营商 提供高效的语音业务承载，增强对IMS（IP Multimedia Subsystem）的支持能力。 用户 享受更加有保证的语音视频服务。,yes
UNC:WSFD-105103,WSFD-105103,基于用户等级的QCI扩展,UNC,20.15.2,false,网络QoS管理基本包,WSFD-105100,,MME,config_enable,QCI（QoS Class Identifier，QoS分类识别码）用于表示资源分配、分组调度的优先级，不同取值可以体现不同的业务QoS要求。3GPP定义了QCI取值为1~9时的标准QCI，但是标准QCI仅用于区分业务类型，并不能区分金、银、铜等用户级别。 基于用户等级的QCI扩展通过将一个标准QCI映射为多个扩展QCI，每个扩展QCI代表该业务的一个用户等级，使其不仅可以体现业务差异化，还可以体现同一业务不同用户使用时的业务体验差异。在QoS控制时，运营商可以通过扩展QCI区分多个等级的用户，为同类业务中高优先级用户提供高优先级保障。,"- 基于用户的差异化控制
不同级别的用户体验相同业务时，运营商可以根据用户等级提供不同的QoS，使高级别的用户享有高优先级的服务，如准入、资源分配、调度等。基于用户等级的QoS控制，可以优先保障高价值用户的业务体验。
运营商可以区分本地用户与漫游用户，运营商可对本地用户定义金、银、铜级别用户及免费用户通过对3GPP定义的标准QCI（1～9）进行扩展，将表示同一业务类型的标准QCI扩展为具有用户等级的多个扩展QCI，而每个扩展QCI分别属于不同的用户级别。
- 基于业务的差异化控制
业务差分是指不同业务类型之间的QoS差别，比如流媒体业务和普通浏览业务的差异，主要体现在时延、丢包率、带宽及资源分配性质（GBR、non-GBR）等。不同类型的业务对时延、丢包、带宽及资源分配等有不同的需求，通过对不同的业务类别提供不同的QCI设置，可以达到提供不同业务类别体验质量的目的。",本特性对系统无影响。,由于QCI扩展属于私有扩展，所以启用该特性的时候，需要全网部署功能网元eNodeB、MME、SGSN、PGW-C、SGW、PCRF和HSS支持QCI扩展。若一侧网元已开启扩展QCI License，而另一侧网元未开启扩展QCI License，可能会导致QCI处理冲突。,本特性无特殊规格。,3GPP 23.401; 3GPP 23.107; 3GPP 23.214,20.0.0,true,运营商 - 通过对用户群进行细分，为不同需求的用户群提供不同等级的服务，进行灵活业务控制，精细化运营。<br>- 在资源紧缺时，为高优先级用户优先分配资源；在资源相对富余时，更充分地发挥网络资源的效益，提高客户满意度。 用户 享受差异化的业务体验。,yes
UNC:WSFD-105104,WSFD-105104,基于IMSI号段的QoS控制,UNC,20.15.2,false,网络QoS管理基本包,WSFD-105100,,MME,business_policy,在网络资源比较紧张时，为了保证大部分用户的正常业务，可以对漫游用户等特定用户群的QoS进行限制。 基于IMSI号段的QoS控制功能是指MME可以基于用户IMSI号段配置使用本地配置的QoS数据覆盖用户签约的QoS数据，在不修改签约数据的场景下，改变用户使用的QoS数据，对不同IMSI号段的用户提供差异化服务，提高QoS控制策略的灵活性。,"本特性应用于网络资源紧张，需要限制部分用户QoS的情况，如以下场景：
- 不同运营商间签署了漫游协议，但是没有签署业务层协议。
- 不同运营商间签署了漫游协议和业务层协议，并需要对这些运营商进行控制。
- 不同运营商共用同一个网络，需要区分不同运营商提供的业务。
- 移动虚拟运营商与网络运营商签署了协议，需要区分两者的业务。",本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,3GPP 23.401; 3GPP 29.272,20.0.0,true,运营商 实现对于本网用户和漫游用户QoS的分别控制，可以对漫游用户采用不同的QoS控制策略。 用户 享受特定的服务质量。,yes
UNC:WSFD-105105,WSFD-105105,PCC模式的本地QoS策略控制,UNC,20.15.2,false,网络QoS管理基本包,WSFD-105100,,MME,business_policy,EPS网络中， UNC 作为MME，支持PCC模式下对专有承载的QoS控制。,EPS网络中，运营商需要对专有承载进行QoS控制，建议部署本特性。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,3GPP 23.501; 3GPP 23.502; 3GPP 23.060; 3GPP 23.107; 3GPP 24.008; 3GPP 23.401; 3GPP 23.214; 3GPP 29.244,20.0.0,true,运营商 基于网络资源、用户的业务感知、用户的漫游属性等针对性展开网络运营，提供更加丰富的运营策略。 用户 - 享受更加灵活丰富的业务服务。<br>- 避免因早期终端的兼容性问题无法进行业务。,yes
UNC:WSFD-106000,WSFD-106000,接入管理基本功能,UNC,20.15.2,true,接入管理解决方案基本包,,,,,,,,,,,,,,no_docs
UNC:WSFD-106001,WSFD-106001,终端侧二次PDP上下文激活,UNC,20.15.2,false,接入管理解决方案基本包,WSFD-106000,,SGSN,business_policy,SGSN支持用户发起的二次PDP上下文激活。二次PDP上下文激活是为了重用已激活的PDP上下文资源，如APN和PDP地址。二次激活的会话与一次会话的不同在于采用了不同的QoS。,当用户在终端上运行多个应用程序，且使用单APN与IP地址时，因为不同业务使用不同QoS等级的承载，需要使用终端侧二次PDP上下文激活功能。例如：用户需要一边浏览网页，一边下载文件时，主PDP用于浏览网页，二次PDP用于传送媒体流。,本特性对系统无影响。,"应用本特性有以下限制：

- GTPv0不支持终端侧二次PDP上下文激活。","| 规格名称 | 规格指标 |
| --- | --- |
| 每个用户最多可建立共享一个IP地址的PDP上下文数（个） | 11 |",3GPP 23.060; 3GPP 24.008,20.3.0,true,运营商 不同业务使用不同QoS等级的承载，提高了SGSN的资源的利用效率，节省GGSN的IP地址资源。 用户 不同业务使用不同QoS等级的承载，降低了使用费用。,yes
UNC:WSFD-106002,WSFD-106002,支持EDGE功能（仅用于Gb模式）,UNC,20.15.2,false,接入管理解决方案基本包,WSFD-106000,,SGSN,config_enable,EDGE（Enhanced Data Rate for GSM Evolution）是一种能够进一步提高移动数据业务传输速率和从GSM向3G过渡中的重要技术，以其数据服务速率高、能节约网络投资、可以充分满足未来无线多媒体应用的带宽需求等特点，成为接近于第三代移动通信系统的一项数据通信技术。,若尚未布署3G网络，需要在现有的GSM网络中利用现有频率提供高速的数据业务，并提高网络容量和网络质量。,本特性对系统无影响。,本特性仅应用于GSM网络。,"| 规格名称 | 规格指标 |
| --- | --- |
| EDGE的最高传输速度（kbit/s） | 474 |",3GPP 24.008; 3GPP 43.051,20.3.0,true,运营商 数据传输速率高，节约网络资源，可以充分满足未来无线多媒体应用的带宽需求，提高ARPU（Average Revenue Per User）。 用户 享受高速率的数据业务服务。,yes
UNC:WSFD-106003,WSFD-106003,用户接入控制功能,UNC,20.15.2,false,接入管理解决方案基本包,WSFD-106000,,AMF,business_policy,用户接入控制功能是指 UNC 支持根据用户签约或者本地配置的移动性接入限制信息判断是否允许用户注册到5G核心网的功能。 UNC 按以下两种策略实施用户接入控制： - 根据用户接入和移动签约数据/AMF本地配置中的“RAT限制（RAT restriction）”信息控制用户的无线接入方式。 - 根据用户接入和移动签约数据/AMF本地配置中的“核心网类型限制（Core Network type restriction）”信息控制用户的核心网接入方式。,"- 运营商希望根据用户签约/AMF本地配置的“RAT限制（RAT restriction）”信息控制用户的无线接入方式。
- 运营商希望根据用户签约/AMF本地配置的“核心网类型限制（Core Network type restriction）”信息控制用户的核心网接入方式。",本特性对系统无影响。,"- 用户接入控制功能对于紧急注册不生效，如果是紧急注册，则跳过用户接入控制检查。
- 签约与本地配置的移动性接入限制信息优先级默认以本地配置为准。
- AMF本地配置的RAT限制信息、核心网限制信息发生变化时，仅针对新注册用户生效，对于已注册到本AMF的存量用户不生效。",本特性无特殊规格。,3GPP 23.501; 3GPP 23.502; 3GPP 29.503; 3GPP 29.518,20.3.2,true,运营商 根据用户属性，灵活的设置接入控制策略，方便管理网络资源。满足运营商基于区域、基于用户的差异化运营。 用户 无。,yes
UNC:WSFD-106004,WSFD-106004,请求信息纠正功能,UNC,20.15.2,false,接入管理解决方案基本包,WSFD-106000,,AMF、SMF,config_enable,在实际的网络运营中，可能由于用户设置错误等因素导致用户携带的DNN信息与签约DNN数据不符，进而导致DNN匹配失败，用户请求被拒绝，影响终端客户感受。为减少此种问题的发生， UNC 引入了请求信息纠正功能。请求信息纠正功能可以在签约DNN匹配失败后，对用户请求信息中DNN进行纠正，以提高PDU会话建立成功率、降低用户手机的配置要求、提升终端客户体验。,如果某地区因手机DNN参数设置错误，导致用户携带DNN的不被选择的切片支持，并且所选切片中不包含默认DNN，从而造成的PDU会话激活成功率低，建议开启本特性。,本特性对系统无影响。,本特性无应用限制。,本特性无特殊规格。,3GPP 23.501; 3GPP 23.502,20.0.0,true,运营商 提高PDU会话建立成功率，提升运营商品牌影响力。 用户 降低用户进行手机参数设置的操作要求，提高了激活成功率，进而提高用户体验。,yes
UNC:WSFD-106005,WSFD-106005,支持ODB,UNC,20.15.2,false,接入管理解决方案基本包,WSFD-106000,,AMF,config_enable,支持 ODB （Operator Determined Barring）特性，即运营商的限制，运营商能够通过设置ODB参数限制一些用户的业务和服务。,运营商能够通过各种ODB业务来限制一些用户的业务和服务。如禁止呼出业务，当用户满足一定条件时（如欠费等），运营商能够禁止该用户的所有呼出。,本特性对系统无影响。,无。,本特性无特殊规格。,3GPP 23.015; 3GPP 29.503; 3GPP 29.571,20.6.0,true,运营商 ODB业务有助于<br>运营商<br>根据需要来灵活控制用户可以使用的各种业务。 用户 无。,yes
UNC:WSFD-106006,WSFD-106006,网络侧二次激活,UNC,20.15.2,false,接入管理解决方案基本包,WSFD-106000,,SGSN,config_enable,分组核心网的会话管理对用户的每一个PDN连接最多支持11条PDP上下文。R7版本前的分组核心网里，只有UE拥有PDP上下文/承载的操作权限，当需要建立二次PDP上下文时，由UE主动发起二次激活流程。 为了满足运营商对网络资源越来越精细化的管理需求，3GPP R7标准引入了由网络侧操作承载的方式，会话管理也随即增加了由网络侧触发二次激活的流程。同时，IMS呼叫控制和PCC机制则利用分组核心网具备的这种由网络操作承载/触发二次激活的机制，实现网络侧发起的IMS会话资源预留，为多媒体业务分配适合的承载。,当需要对网络资源进行精细化管理，由网络控制终端用户的承载操作，进而合理的掌握网络资源的分配以及对VoIP业务实现端到端的QoS授权和保障时可以开启本特性。,"| 项目 | 是否有影响 |
| --- | --- |
| 容量与性能 | √ |
| 硬件 | - |
| 配置 | - |
| 性能测量 | √ |
| 话单 | √ |
| 告警 | - |
| 网元间接口 | - |

> - “√”表示该特性在此维度上，对网络有影响，下面将单独进行介绍。
> - “-”表示该特性在此维度上，对网络无影响，下面将不再单独进行介绍。

- 网络性能
    - 网络侧二次激活发起时，如果用户处于IDLE态，会发起Paging流程，如果存在二次激活突发场景会触发CPU冲高。 UNC 提供首包流控机制，在CPU过载时会对后续的流程进行流控丢包拒绝。
    - 利用Rx接口媒体信息推送发起的网络侧二次激活精确的实现了业务和被创建的管道的精确匹配，减少了以往用户主动发起二次激活过程中无谓的QoS协商信令，节省网络信令。
- 性能测量
    - Iu模式网络侧二次激活次数
    - Iu模式网络侧二次激活成功次数
    - Gb模式网络侧二次激活次数
    - Gb模式网络侧二次激活成功次数
    - 网络侧发起的PDP上下文激活请求次数
- 话单
    - SGSN支持S-CDR中记录PDP上下文的发起方为UE或网络侧。
    - 由网络侧发起二次激活请求创建的二次上下文的话单维护机制与终端主动发起的二次激活相同，对一个新的二次上下文在网关上将开启新的CDR。
    - 有别于传统的二次上下文，通过AF媒体信息推送触发网络侧创建的二次上下文中的PS话单中往往需要携带IMS的计费标识，该标识源于AF在Rx接口随媒体信息一并下发的AF会话计费标识，最终用于后端计费系统的PS话单与VoIP业务的计费关联。","- 网络侧发起的二次PDP上下文激活特性在融合网关上实现，不考虑UDG产品作为独立的GGSN部署的场景，UDG和UPCC之间的交互遵循3GPP-EPS类型的Gx标准。
- 终端必须支持“UE/NW”方式的承载控制模式。
- UDG必须支持“UE/NW”方式承载控制模式。
- 网络侧发起的二次PDP上下文激活的实现方式是基于Gn/Gp SGSN和GTPv1，当前不支持基于S4 SGSN和GTPv2的实现方式。",本特性无特殊规格。,Category Number; 3GPP 23.060; 3GPP 23.203; 3GPP 24.008; 3GPP 29.060; 3GPP 29.212; 3GPP 29.213; 3GPP 29.214; 3GPP 23.228; RFC 3588; RFC 4005; RFC 2327; RFC 3261,20.3.0,true,运营商 在分组核心网中引入网络二次侧激活后：- 运营商可以实现由网络控制终端用户的承载操作，进而合理的掌握网络资源的分配。<br>- VoIP业务的QoS由网络侧依据SIP/SDP协商出的媒体流信息下发，实现端到端的QoS授权和保障。 用户 - IMS的资源预留不需要再被动的采取终端发起二次激活，在语音呼叫的过程中避免长时间的等待。<br>- 对于使用VoIP业务的终端，实现网络侧二次激活后，由于媒体业务获得的QoS是由网络侧根据终端的信令协商以及网络的能力下发，用户的媒体业务尤其是语音业务真正实现了端到端的QoS保障，保障业务质量从而提升用户感受。,yes
